2021-05-18 12:36:48.855 | DEBUG    | app:app_create_records_or_get_audioFileTypes:54 - MongoClient(host=['cluster0-shard-00-00.zb4en.mongodb.net:27017', 'cluster0-shard-00-02.zb4en.mongodb.net:27017', 'cluster0-shard-00-01.zb4en.mongodb.net:27017'], document_class=dict, tz_aware=False, connect=True, retrywrites=True, w='majority', authsource='admin', replicaset='atlas-nfvk34-shard-0', ssl=True, serverselectiontimeoutms=7000)
2021-05-18 12:36:48.856 | DEBUG    | app:app_create_records_or_get_audioFileTypes:55 - Database(MongoClient(host=['cluster0-shard-00-00.zb4en.mongodb.net:27017', 'cluster0-shard-00-02.zb4en.mongodb.net:27017', 'cluster0-shard-00-01.zb4en.mongodb.net:27017'], document_class=dict, tz_aware=False, connect=True, retrywrites=True, w='majority', authsource='admin', replicaset='atlas-nfvk34-shard-0', ssl=True, serverselectiontimeoutms=7000), 'Audiobook')
2021-05-18 12:36:49.196 | DEBUG    | app:app_create_records_or_get_audioFileTypes:54 - MongoClient(host=['cluster0-shard-00-00.zb4en.mongodb.net:27017', 'cluster0-shard-00-02.zb4en.mongodb.net:27017', 'cluster0-shard-00-01.zb4en.mongodb.net:27017'], document_class=dict, tz_aware=False, connect=True, retrywrites=True, w='majority', authsource='admin', replicaset='atlas-nfvk34-shard-0', ssl=True, serverselectiontimeoutms=7000)
2021-05-18 12:36:49.197 | DEBUG    | app:app_create_records_or_get_audioFileTypes:55 - Database(MongoClient(host=['cluster0-shard-00-00.zb4en.mongodb.net:27017', 'cluster0-shard-00-02.zb4en.mongodb.net:27017', 'cluster0-shard-00-01.zb4en.mongodb.net:27017'], document_class=dict, tz_aware=False, connect=True, retrywrites=True, w='majority', authsource='admin', replicaset='atlas-nfvk34-shard-0', ssl=True, serverselectiontimeoutms=7000), 'Audiobook')
2021-05-18 12:36:50.079 | DEBUG    | app:app_create_records_or_get_audioFileTypes:54 - MongoClient(host=['cluster0-shard-00-00.zb4en.mongodb.net:27017', 'cluster0-shard-00-02.zb4en.mongodb.net:27017', 'cluster0-shard-00-01.zb4en.mongodb.net:27017'], document_class=dict, tz_aware=False, connect=True, retrywrites=True, w='majority', authsource='admin', replicaset='atlas-nfvk34-shard-0', ssl=True, serverselectiontimeoutms=7000)
2021-05-18 12:36:50.080 | DEBUG    | app:app_create_records_or_get_audioFileTypes:55 - Database(MongoClient(host=['cluster0-shard-00-00.zb4en.mongodb.net:27017', 'cluster0-shard-00-02.zb4en.mongodb.net:27017', 'cluster0-shard-00-01.zb4en.mongodb.net:27017'], document_class=dict, tz_aware=False, connect=True, retrywrites=True, w='majority', authsource='admin', replicaset='atlas-nfvk34-shard-0', ssl=True, serverselectiontimeoutms=7000), 'Audiobook')
2021-05-18 13:10:47.195 | DEBUG    | app:app_handle_crud:76 - 400 Bad Request: Bad params
2021-05-18 13:11:17.802 | DEBUG    | app:app_handle_crud:76 - 400 Bad Request: Bad params
2021-05-18 13:12:55.199 | DEBUG    | app:app_handle_crud:72 - song
2021-05-18 13:12:55.200 | DEBUG    | app:app_handle_crud:73 - 105104104105
2021-05-18 13:12:55.200 | DEBUG    | app:app_handle_crud:78 - 400 Bad Request: Bad params
2021-05-18 13:13:49.255 | DEBUG    | app:app_handle_crud:72 - song
2021-05-18 13:13:49.256 | DEBUG    | app:app_handle_crud:73 - 105
2021-05-18 13:13:49.256 | DEBUG    | app:app_handle_crud:78 - 400 Bad Request: Bad params
2021-05-18 13:15:22.663 | DEBUG    | app:app_handle_crud:72 - song
2021-05-18 13:15:22.664 | DEBUG    | app:app_handle_crud:73 - 105
2021-05-18 13:15:22.665 | DEBUG    | app:app_handle_crud:78 - 400 Bad Request: Bad params
2021-05-18 13:17:03.495 | DEBUG    | app:app_handle_crud:72 - {'name': 'Enim Saepe', 'duration': 152, 'uploaded_time': 1603728392000}
2021-05-18 13:17:03.495 | DEBUG    | app:app_handle_crud:73 - 105
2021-05-18 13:17:03.496 | DEBUG    | app:app_handle_crud:78 - 400 Bad Request: Bad params
2021-05-18 13:21:43.163 | DEBUG    | app:app_create_records_or_get_audioFileTypes:57 - {'id': 1000, 'name': 'Enim Saepe', 'duration': 152, 'uploaded_time': 1603728392000}
2021-05-18 13:23:36.958 | DEBUG    | app:app_create_records_or_get_audioFileTypes:57 - {'data': 'data'}
